Date,Close,ticker
2024-11-05,314.2183532714844,AMGN
2024-11-06,316.6786804199219,AMGN
2024-11-07,316.7967224121094,AMGN
2024-11-08,320.1131896972656,AMGN
2024-11-11,316.6983337402344,AMGN
2024-11-12,294.09320068359375,AMGN
2024-11-13,296.6518859863281,AMGN
2024-11-14,291.2294006347656,AMGN
2024-11-15,279.1051025390625,AMGN
2024-11-18,276.52593994140625,AMGN
2024-11-19,277.7064208984375,AMGN
2024-11-20,285.56292724609375,AMGN
2024-11-21,287.57666015625,AMGN
2024-11-22,292.1695556640625,AMGN
2024-11-25,291.643798828125,AMGN
2024-11-26,277.76593017578125,AMGN
2024-11-27,277.825439453125,AMGN
2024-11-29,280.6029968261719,AMGN
2024-12-02,275.8712463378906,AMGN
2024-12-03,276.0894775390625,AMGN
2024-12-04,276.02996826171875,AMGN
2024-12-05,272.1314392089844,AMGN
2024-12-06,270.39544677734375,AMGN
2024-12-09,275.4049987792969,AMGN
2024-12-10,273.5400695800781,AMGN
2024-12-11,271.21881103515625,AMGN
2024-12-12,271.8636169433594,AMGN
2024-12-13,268.451171875,AMGN
2024-12-16,264.36419677734375,AMGN
2024-12-17,263.8186340332031,AMGN
2024-12-18,256.7060546875,AMGN
2024-12-19,259.0967712402344,AMGN
2024-12-20,261.2691955566406,AMGN
2024-12-23,261.8842468261719,AMGN
2024-12-24,262.37030029296875,AMGN
2024-12-26,261.07080078125,AMGN
2024-12-27,260.5450439453125,AMGN
2024-12-30,257.2218933105469,AMGN
2024-08-01,246.63131713867188,AXP
2024-08-02,230.36642456054688,AXP
2024-08-05,224.05882263183594,AXP
2024-08-06,229.2159881591797,AXP
2024-08-07,226.91510009765625,AXP
2024-08-08,231.61605834960938,AXP
2024-08-09,235.8905487060547,AXP
2024-08-12,235.09713745117188,AXP
2024-08-13,237.0211639404297,AXP
2024-08-14,241.75186157226562,AXP
2024-08-15,247.44456481933594,AXP
2024-08-16,249.63636779785156,AXP
2024-08-19,251.95709228515625,AXP
2024-08-20,250.99508666992188,AXP
2024-08-21,244.27093505859375,AXP
2024-08-22,245.7189178466797,AXP
2024-08-23,249.229736328125,AXP
2024-08-26,251.7884979248047,AXP
2024-08-27,252.92901611328125,AXP
2024-08-28,254.9720458984375,AXP
2024-08-29,257.6993713378906,AXP
2024-08-30,256.5191955566406,AXP
2024-09-03,252.21495056152344,AXP
2024-09-04,249.66612243652344,AXP
2024-09-05,249.76527404785156,AXP
2024-09-06,242.04937744140625,AXP
2024-09-09,248.85287475585938,AXP
2024-09-10,243.39816284179688,AXP
2024-09-11,252.0860137939453,AXP
2024-09-12,253.0480194091797,AXP
2024-09-13,256.8663024902344,AXP
2024-09-16,258.9390869140625,AXP
2024-09-17,263.2135925292969,AXP
2024-09-18,260.02008056640625,AXP
2024-09-19,266.5359802246094,AXP
2024-09-20,266.77398681640625,AXP
2024-09-23,265.0979309082031,AXP
2024-09-24,264.01690673828125,AXP
2024-09-25,263.9772644042969,AXP
2024-09-26,265.9409484863281,AXP
2024-09-27,268.82696533203125,AXP
2024-09-30,268.9658203125,AXP
2024-10-01,266.38720703125,AXP
2024-10-02,268.6881408691406,AXP
2024-10-03,266.3772888183594,AXP
2024-10-04,274.41168212890625,AXP
2024-10-07,272.2439880371094,AXP
2024-10-08,267.5904235839844,AXP
2024-10-09,269.88739013671875,AXP
2024-10-10,268.9427185058594,AXP
2024-10-11,274.6006164550781,AXP
2024-10-14,274.95855712890625,AXP
2024-10-15,275.744140625,AXP
2024-10-16,280.0894470214844,AXP
2024-10-17,284.1662902832031,AXP
2024-10-18,275.2270812988281,AXP
2024-10-21,269.2112121582031,AXP
2024-10-22,270.8618469238281,AXP
2024-10-23,269.6984558105469,AXP
2024-10-24,268.45550537109375,AXP
2024-10-25,265.8403625488281,AXP
2024-10-28,269.93707275390625,AXP
2024-10-29,268.9029541015625,AXP
2024-10-30,272.5323486328125,AXP
2024-10-31,268.554931640625,AXP
2024-11-01,271.15020751953125,AXP
2024-11-04,268.6643371582031,AXP
2024-11-05,274.3818664550781,AXP
2024-11-06,293.49334716796875,AXP
2024-11-07,285.200439453125,AXP
2024-11-08,285.97601318359375,AXP
2024-11-11,291.3157043457031,AXP
2024-11-12,286.8808898925781,AXP
2024-11-13,286.01580810546875,AXP
2024-11-14,286.67205810546875,AXP
2024-11-15,285.2501220703125,AXP
2024-11-18,283.9276428222656,AXP
2024-11-19,283.93756103515625,AXP
2024-11-20,286.08538818359375,AXP
2024-11-21,291.34552001953125,AXP
2024-11-22,299.5986633300781,AXP
2024-11-25,303.486572265625,AXP
2024-11-26,303.84454345703125,AXP
2024-11-27,302.531982421875,AXP
2024-11-29,302.9595642089844,AXP
2024-12-02,300.5532531738281,AXP
2024-12-03,300.404052734375,AXP
2024-12-04,300.8913269042969,AXP
2024-12-05,298.8330078125,AXP
2024-12-06,302.2734680175781,AXP
2024-12-09,295.0445251464844,AXP
2024-12-10,300.404052734375,AXP
2024-12-11,300.6327819824219,AXP
2024-12-12,298.60430908203125,AXP
2024-12-13,300.4339294433594,AXP
2024-12-16,301.8558349609375,AXP
2024-12-17,299.638427734375,AXP
2024-12-18,286.1549987792969,AXP
2024-12-19,291.425048828125,AXP
2024-12-20,296.9635925292969,AXP
2024-12-23,297.1127624511719,AXP
2024-12-24,301.7464599609375,AXP
2024-12-26,302.2734680175781,AXP
2024-12-27,299.3500671386719,AXP
2024-12-30,295.65106201171875,AXP
2024-08-01,178.30999755859375,BA
2024-08-02,169.9499969482422,BA
2024-08-05,167.02999877929688,BA
2024-08-06,165.0399932861328,BA
2024-08-07,163.24000549316406,BA
2024-08-08,168.8699951171875,BA
2024-08-09,167.91000366210938,BA
2024-08-12,164.1300048828125,BA
2024-08-13,168.75999450683594,BA
2024-08-14,168.5,BA
2024-08-15,176.41000366210938,BA
2024-08-16,179.99000549316406,BA
2024-08-19,179.63999938964844,BA
2024-08-20,172.10000610351562,BA
2024-08-21,173.42999267578125,BA
2024-08-22,172.75999450683594,BA
2024-08-23,174.9600067138672,BA
2024-08-26,173.47999572753906,BA
2024-08-27,173.0500030517578,BA
2024-08-28,170.7100067138672,BA
2024-08-29,172.25999450683594,BA
2024-08-30,173.74000549316406,BA
2024-09-03,161.02000427246094,BA
2024-09-04,163.22000122070312,BA
2024-09-05,162.14999389648438,BA
2024-09-06,157.6199951171875,BA
2024-09-09,162.91000366210938,BA
2024-09-10,160.07000732421875,BA
2024-09-11,161.3300018310547,BA
2024-09-12,162.77000427246094,BA
2024-09-13,156.77000427246094,BA
2024-09-16,155.5500030517578,BA
2024-09-17,156.38999938964844,BA
2024-09-18,155.11000061035156,BA
2024-09-19,154.58999633789062,BA
2024-09-20,153.2899932861328,BA
2024-09-23,156.3000030517578,BA
2024-09-24,155.80999755859375,BA
2024-09-25,152.22000122070312,BA
2024-09-26,154.5800018310547,BA
2024-09-27,156.32000732421875,BA
2024-09-30,152.0399932861328,BA
2024-10-01,154.22000122070312,BA
2024-10-02,152.88999938964844,BA
2024-10-03,150.52000427246094,BA
2024-10-04,155.0,BA
2024-10-07,155.91000366210938,BA
2024-10-08,154.64999389648438,BA
2024-10-09,149.3699951171875,BA
2024-10-10,146.6199951171875,BA
2024-10-11,151.02000427246094,BA
2024-10-14,148.99000549316406,BA
2024-10-15,152.35000610351562,BA
2024-10-16,154.89999389648438,BA
2024-10-17,155.30999755859375,BA
2024-10-18,155.0,BA
2024-10-21,159.82000732421875,BA
2024-10-22,159.8800048828125,BA
2024-10-23,157.05999755859375,BA
2024-10-24,155.1999969482422,BA
2024-10-25,155.00999450683594,BA
2024-10-28,150.69000244140625,BA
2024-10-29,152.97999572753906,BA
2024-10-30,154.2899932861328,BA
2024-10-31,149.30999755859375,BA
2024-11-01,154.58999633789062,BA
2024-11-04,155.07000732421875,BA
2024-11-05,151.0,BA
2024-11-06,147.16000366210938,BA
2024-11-07,150.97999572753906,BA
2024-11-08,151.67999267578125,BA
2024-11-11,148.9600067138672,BA
2024-11-12,145.1699981689453,BA
2024-11-13,139.97000122070312,BA
2024-11-14,138.13999938964844,BA
2024-11-15,140.19000244140625,BA
2024-11-18,143.8699951171875,BA
2024-11-19,145.60000610351562,BA
2024-11-20,146.0800018310547,BA
2024-11-21,143.41000366210938,BA
2024-11-22,149.2899932861328,BA
2024-11-25,153.10000610351562,BA
2024-11-26,150.75999450683594,BA
2024-11-27,152.39999389648438,BA
2024-11-29,155.44000244140625,BA
2024-12-02,156.5399932861328,BA
2024-12-03,155.0,BA
2024-12-04,158.27999877929688,BA
2024-12-05,156.6699981689453,BA
2024-12-06,153.92999267578125,BA
2024-12-09,157.0399932861328,BA
2024-12-10,164.10000610351562,BA
2024-12-11,165.9600067138672,BA
2024-12-12,167.75,BA
2024-12-13,169.64999389648438,BA
2024-12-16,173.1699981689453,BA
2024-12-17,173.02999877929688,BA
2024-12-18,172.6199951171875,BA
2024-12-19,177.0399932861328,BA
2024-12-20,177.35000610351562,BA
2024-12-23,177.69000244140625,BA
2024-12-24,179.33999633789062,BA
2024-12-26,180.3800048828125,BA
2024-12-27,180.72000122070312,BA
2024-12-30,176.5500030517578,BA
2024-08-01,327.5494689941406,CAT
2024-08-02,317.0270080566406,CAT
2024-08-05,313.0057373046875,CAT
2024-08-06,322.5303039550781,CAT
2024-08-07,321.89794921875,CAT
2024-08-08,332.1338806152344,CAT
2024-08-09,334.208740234375,CAT
2024-08-12,332.0054626464844,CAT
2024-08-13,334.74224853515625,CAT
2024-08-14,333.5467529296875,CAT
2024-08-15,341.5003662109375,CAT
2024-08-16,339.3662109375,CAT
2024-08-19,340.522216796875,CAT
2024-08-20,339.1883544921875,CAT
2024-08-21,338.8623352050781,CAT
2024-08-22,338.2596130371094,CAT
2024-08-23,344.2371826171875,CAT
2024-08-26,346.9542236328125,CAT
2024-08-27,346.9147033691406,CAT
2024-08-28,344.0296936035156,CAT
2024-08-29,347.4284973144531,CAT
2024-08-30,351.8350524902344,CAT
2024-09-03,336.1650085449219,CAT
2024-09-04,332.716796875,CAT
2024-09-05,329.5650329589844,CAT
2024-09-06,325.415283203125,CAT
2024-09-09,330.0392761230469,CAT
2024-09-10,330.1578369140625,CAT
2024-09-11,330.98779296875,CAT
2024-09-12,335.51287841796875,CAT
2024-09-13,341.1742858886719,CAT
2024-09-16,343.79254150390625,CAT
2024-09-17,349.4539489746094,CAT
2024-09-18,350.8667907714844,CAT
2024-09-19,368.8389587402344,CAT
2024-09-20,364.4027099609375,CAT
2024-09-23,366.724609375,CAT
2024-09-24,381.30780029296875,CAT
2024-09-25,373.71978759765625,CAT
2024-09-26,386.2775573730469,CAT
2024-09-27,386.3960876464844,CAT
2024-09-30,386.4356384277344,CAT
2024-10-01,387.6904296875,CAT
2024-10-02,389.3305358886719,CAT
2024-10-03,386.406005859375,CAT
2024-10-04,392.3341369628906,CAT
2024-10-07,393.480224609375,CAT
2024-10-08,383.3134765625,CAT
2024-10-09,391.4449462890625,CAT
2024-10-10,391.8895263671875,CAT
2024-10-11,397.2051086425781,CAT
2024-10-14,389.23175048828125,CAT
2024-10-15,383.3431091308594,CAT
2024-10-16,388.9056701660156,CAT
2024-10-17,389.7652893066406,CAT
2024-10-18,389.142822265625,CAT
2024-10-21,387.189453125,CAT
2024-10-22,385.1864318847656,CAT
2024-10-23,382.4794616699219,CAT
2024-10-24,383.7982482910156,CAT
2024-10-25,382.7174377441406,CAT
2024-10-28,387.3183288574219,CAT
2024-10-29,384.2444763183594,CAT
2024-10-30,376.04412841796875,CAT
2024-10-31,373.02978515625,CAT
2024-11-01,376.43084716796875,CAT
2024-11-04,373.3470764160156,CAT
2024-11-05,380.13934326171875,CAT
2024-11-06,413.3669738769531,CAT
2024-11-07,404.77001953125,CAT
2024-11-08,390.0550842285156,CAT
2024-11-11,393.1983642578125,CAT
2024-11-12,389.6981201171875,CAT
2024-11-13,383.80816650390625,CAT
2024-11-14,384.095703125,CAT
2024-11-15,380.8334655761719,CAT
2024-11-18,381.22015380859375,CAT
2024-11-19,379.10809326171875,CAT
2024-11-20,378.28509521484375,CAT
2024-11-21,386.3069152832031,CAT
2024-11-22,394.1403503417969,CAT
2024-11-25,402.2315979003906,CAT
2024-11-26,404.3932189941406,CAT
2024-11-27,400.29803466796875,CAT
2024-11-29,402.6877136230469,CAT
2024-12-02,399.1180725097656,CAT
2024-12-03,395.89544677734375,CAT
2024-12-04,396.1433410644531,CAT
2024-12-05,391.6515197753906,CAT
2024-12-06,391.7010803222656,CAT
2024-12-09,395.89544677734375,CAT
2024-12-10,385.1170654296875,CAT
2024-12-11,385.5929870605469,CAT
2024-12-12,377.5711669921875,CAT
2024-12-13,377.303466796875,CAT
2024-12-16,375.7268371582031,CAT
2024-12-17,372.6331481933594,CAT
2024-12-18,360.8235168457031,CAT
2024-12-19,357.33319091796875,CAT
2024-12-20,362.9554138183594,CAT
2024-12-23,362.3108825683594,CAT
2024-12-24,364.4725036621094,CAT
2024-12-26,364.02630615234375,CAT
2024-12-27,361.7853088378906,CAT
2024-12-30,359.9509582519531,CAT
2024-08-01,251.9794464111328,CRM
2024-08-02,242.9282684326172,CRM
2024-08-05,237.9894256591797,CRM
2024-08-06,237.40196228027344,CRM
2024-08-07,239.01504516601562,CRM
2024-08-08,248.05625915527344,CRM
2024-08-09,251.45169067382812,CRM
2024-08-12,250.23692321777344,CRM
2024-08-13,253.51287841796875,CRM
2024-08-14,254.2298126220703,CRM
2024-08-15,261.66790771484375,CRM
2024-08-16,261.7873840332031,CRM
2024-08-19,264.246826171875,CRM
2024-08-20,260.7219543457031,CRM
2024-08-21,259.97515869140625,CRM
2024-08-22,257.48583984375,CRM
2024-08-23,262.87274169921875,CRM
2024-08-26,264.1472473144531,CRM
2024-08-27,263.0718994140625,CRM
2024-08-28,257.79449462890625,CRM
2024-08-29,255.91259765625,CRM
2024-08-30,251.8201141357422,CRM
2024-09-03,247.00079345703125,CRM
2024-09-04,246.62240600585938,CRM
2024-09-05,245.06907653808594,CRM
2024-09-06,242.9282684326172,CRM
2024-09-09,244.71060180664062,CRM
2024-09-10,245.10891723632812,CRM
2024-09-11,248.50436401367188,CRM
2024-09-12,252.28811645507812,CRM
2024-09-13,253.48300170898438,CRM
2024-09-16,255.81300354003906,CRM
2024-09-17,254.100341796875,CRM
2024-09-18,251.74673461914062,CRM
2024-09-19,265.27001953125,CRM
2024-09-20,266.0778503417969,CRM
2024-09-23,263.4948425292969,CRM
2024-09-24,269.7080078125,CRM
2024-09-25,273.3481140136719,CRM
2024-09-26,275.01361083984375,CRM
2024-09-27,275.8912353515625,CRM
2024-09-30,272.9691467285156,CRM
2024-10-01,270.1368408203125,CRM
2024-10-02,278.7235412597656,CRM
2024-10-03,280.149658203125,CRM
2024-10-04,286.9711608886719,CRM
2024-10-07,283.79974365234375,CRM
2024-10-08,290.7807922363281,CRM
2024-10-09,287.14068603515625,CRM
2024-10-10,289.38458251953125,CRM
2024-10-11,287.3202209472656,CRM
2024-10-14,290.85064697265625,CRM
2024-10-15,287.56951904296875,CRM
2024-10-16,290.0727233886719,CRM
2024-10-17,290.322021484375,CRM
2024-10-18,292.1470947265625,CRM
2024-10-21,290.5015869140625,CRM
2024-10-22,287.549560546875,CRM
2024-10-23,283.6601257324219,CRM
2024-10-24,285.9838562011719,CRM
2024-10-25,289.673828125,CRM
2024-10-28,292.9748229980469,CRM
2024-10-29,298.08099365234375,CRM
2024-10-30,295.59771728515625,CRM
2024-10-31,290.58135986328125,CRM
2024-11-01,293.92230224609375,CRM
2024-11-04,297.203369140625,CRM
2024-11-05,296.68475341796875,CRM
2024-11-06,306.0693054199219,CRM
2024-11-07,309.9388122558594,CRM
2024-11-08,321.0785827636719,CRM
2024-11-11,340.8050537109375,CRM
2024-11-12,340.22662353515625,CRM
2024-11-13,340.7950439453125,CRM
2024-11-14,330.7523193359375,CRM
2024-11-15,324.379638671875,CRM
2024-11-18,321.37774658203125,CRM
2024-11-19,322.5545654296875,CRM
2024-11-20,324.8184509277344,CRM
2024-11-21,334.87115478515625,CRM
2024-11-22,341.09423828125,CRM
2024-11-25,338.192138671875,CRM
2024-11-26,342.2510986328125,CRM
2024-11-27,329.11676025390625,CRM
2024-11-29,329.0968017578125,CRM
2024-12-02,330.11407470703125,CRM
2024-12-03,330.53289794921875,CRM
2024-12-04,366.874267578125,CRM
2024-12-05,360.40185546875,CRM
2024-12-06,361.0101623535156,CRM
2024-12-09,350.618408203125,CRM
2024-12-10,347.8758544921875,CRM
2024-12-11,353.8895263671875,CRM
2024-12-12,357.0609130859375,CRM
2024-12-13,353.3509826660156,CRM
2024-12-16,356.2630920410156,CRM
2024-12-17,350.02001953125,CRM
2024-12-18,336.7009582519531,CRM
2024-12-19,335.7025451660156,CRM
2024-12-20,343.1108703613281,CRM
2024-12-23,342.362060546875,CRM
2024-12-24,343.8896484375,CRM
2024-12-26,341.18389892578125,CRM
2024-12-27,337.9190673828125,CRM
2024-12-30,335.2132873535156,CRM
2024-08-01,46.402462005615234,CSCO
2024-08-02,45.68767547607422,CSCO
2024-08-05,43.80768585205078,CSCO
2024-08-06,44.21893310546875,CSCO
2024-08-07,44.17976379394531,CSCO
2024-08-08,44.87497329711914,CSCO
2024-08-09,44.5224723815918,CSCO
2024-08-12,43.9251823425293,CSCO
2024-08-13,44.42455291748047,CSCO
2024-08-14,44.49309539794922,CSCO
2024-08-15,47.51870346069336,CSCO
2024-08-16,48.42932891845703,CSCO
2024-08-19,48.93849182128906,CSCO
2024-08-20,49.19307327270508,CSCO
2024-08-21,49.39869689941406,CSCO
2024-08-22,49.173492431640625,CSCO
2024-08-23,49.68265914916992,CSCO
2024-08-26,49.73161315917969,CSCO
2024-08-27,49.65327835083008,CSCO
2024-08-28,48.811195373535156,CSCO
2024-08-29,49.33994674682617,CSCO
2024-08-30,49.486820220947266,CSCO
2024-09-03,49.01682662963867,CSCO
2024-09-04,48.664329528808594,CSCO
2024-09-05,48.106204986572266,CSCO
2024-09-06,47.48933410644531,CSCO
2024-09-09,47.68516540527344,CSCO
2024-09-10,47.77328872680664,CSCO
2024-09-11,48.08662033081055,CSCO
2024-09-12,48.57619857788086,CSCO
2024-09-13,48.76224136352539,CSCO
2024-09-16,49.96660614013672,CSCO
2024-09-17,49.555362701416016,CSCO
2024-09-18,49.51619338989258,CSCO
2024-09-19,50.368064880371094,CSCO
2024-09-20,50.887020111083984,CSCO
2024-09-23,51.10243606567383,CSCO
2024-09-24,51.425559997558594,CSCO
2024-09-25,51.552852630615234,CSCO
2024-09-26,51.748680114746094,CSCO
2024-09-27,51.91514587402344,CSCO
2024-09-30,52.11097717285156,CSCO
2024-10-01,51.64097595214844,CSCO
2024-10-02,51.917236328125,CSCO
2024-10-03,51.729774475097656,CSCO
2024-10-04,52.045501708984375,CSCO
2024-10-07,51.8087043762207,CSCO
2024-10-08,52.0257682800293,CSCO
2024-10-09,52.84468460083008,CSCO
2024-10-10,52.824951171875,CSCO
2024-10-11,53.52546691894531,CSCO
2024-10-14,53.54520034790039,CSCO
2024-10-15,53.35774230957031,CSCO
2024-10-16,55.62702178955078,CSCO
2024-10-17,55.64675521850586,CSCO
2024-10-18,56.0019416809082,CSCO
2024-10-21,55.8342170715332,CSCO
2024-10-22,55.844078063964844,CSCO
2024-10-23,55.52835464477539,CSCO
2024-10-24,55.21262741088867,CSCO
2024-10-25,54.99557113647461,CSCO
2024-10-28,54.541709899902344,CSCO
2024-10-29,54.936370849609375,CSCO
2024-10-30,54.84756851196289,CSCO
2024-10-31,54.03852462768555,CSCO
2024-11-01,54.75877380371094,CSCO
2024-11-04,55.08436584472656,CSCO
2024-11-05,55.40995788574219,CSCO
2024-11-06,57.09711837768555,CSCO
2024-11-07,57.304317474365234,CSCO
2024-11-08,57.284584045410156,CSCO
2024-11-11,57.84697341918945,CSCO
2024-11-12,57.9259033203125,CSCO
2024-11-13,58.389625549316406,CSCO
2024-11-14,57.146453857421875,CSCO
2024-11-15,56.692596435546875,CSCO
2024-11-18,56.54460144042969,CSCO
2024-11-19,56.24860763549805,CSCO
2024-11-20,56.73206329345703,CSCO
2024-11-21,56.791259765625,CSCO
2024-11-22,57.76803970336914,CSCO
2024-11-25,57.95550537109375,CSCO
2024-11-26,58.794151306152344,CSCO
2024-11-27,58.4981575012207,CSCO
2024-11-29,58.41922378540039,CSCO
2024-12-02,58.636287689208984,CSCO
2024-12-03,58.68561553955078,CSCO
2024-12-04,58.82374954223633,CSCO
2024-12-05,59.21841049194336,CSCO
2024-12-06,59.090145111083984,CSCO
2024-12-09,58.16270065307617,CSCO
2024-12-10,57.93577194213867,CSCO
2024-12-11,57.8075065612793,CSCO
2024-12-12,58.06403350830078,CSCO
2024-12-13,57.83710479736328,CSCO
2024-12-16,57.570709228515625,CSCO
2024-12-17,57.73843765258789,CSCO
2024-12-18,56.761661529541016,CSCO
2024-12-19,56.860328674316406,CSCO
2024-12-20,57.73843765258789,CSCO
